Pattern;Times;Ontologies;Structures
Pattern 11;27;4;saref4agri.rdf-10;saref4auto.rdf-19;saref4ener.rdf-29;saref4ener.rdf-64;saref4ener.rdf-74;saref4ener.rdf-75;saref4ener.rdf-78;saref4ener.rdf-79;saref4ener.rdf-82;saref4ener.rdf-87;saref4ener.rdf-98;saref4ener.rdf-100;saref4ener.rdf-103;saref4ener.rdf-105;saref4ener.rdf-106;saref4ener.rdf-107;saref4ener.rdf-108;saref4ener.rdf-109;saref4ener.rdf-110;saref4ener.rdf-111;saref4ener.rdf-112;saref4ener.rdf-119;saref4ener.rdf-120;saref4ener.rdf-123;saref4ener.rdf-124;saref4ener.rdf-127;saref4inma.rdf-5
Pattern 12;38;4;saref4agri.rdf-17;saref4agri.rdf-28;saref4agri.rdf-36;saref4ener.rdf-6;saref4ener.rdf-7;saref4ener.rdf-10;saref4ener.rdf-11;saref4ener.rdf-12;saref4ener.rdf-13;saref4ener.rdf-14;saref4ener.rdf-15;saref4ener.rdf-16;saref4ener.rdf-17;saref4ener.rdf-18;saref4ener.rdf-20;saref4ener.rdf-23;saref4ener.rdf-24;saref4ener.rdf-28;saref4ener.rdf-76;saref4ener.rdf-80;saref4ener.rdf-83;saref4ener.rdf-85;saref4ener.rdf-96;saref4ener.rdf-99;saref4ener.rdf-101;saref4ener.rdf-102;saref4ener.rdf-104;saref4ener.rdf-113;saref4ener.rdf-115;saref4ener.rdf-125;saref4ener.rdf-128;saref4ener.rdf-130;saref4ener.rdf-131;saref4grid.rdf-2;saref4watr.rdf-16;saref4watr.rdf-17;saref4watr.rdf-19;saref4watr.rdf-20
Pattern 13;23;5;saref4agri.rdf-19;saref4agri.rdf-21;saref4auto.rdf-1;saref4auto.rdf-2;saref4auto.rdf-3;saref4auto.rdf-4;saref4auto.rdf-6;saref4auto.rdf-18;saref4auto.rdf-21;saref4auto.rdf-28;saref4auto.rdf-35;saref4auto.rdf-37;saref4auto.rdf-38;saref4auto.rdf-39;saref4auto.rdf-62;saref4auto.rdf-63;saref4auto.rdf-83;saref4ener.rdf-35;saref4inma.rdf-6;saref4lift.rdf-12;saref4lift.rdf-13;saref4lift.rdf-16;saref4lift.rdf-17
Pattern 14;5;5;saref4agri.rdf-46;saref4auto.rdf-99;saref4ener.rdf-5;saref4envi.rdf-48;saref4watr.rdf-26
Pattern 15;6;2;saref4bldg.rdf-25;saref4bldg.rdf-26;saref4bldg.rdf-28;saref4bldg.rdf-208;saref4envi.rdf-43;saref4envi.rdf-47
Pattern 16;2;1;saref4bldg.rdf-27;saref4bldg.rdf-209
Pattern 17;8;2;saref4bldg.rdf-305;saref4envi.rdf-2;saref4envi.rdf-8;saref4envi.rdf-14;saref4envi.rdf-25;saref4envi.rdf-28;saref4envi.rdf-29;saref4envi.rdf-52
Pattern 18;3;1;saref4ener.rdf-44;saref4ener.rdf-51;saref4ener.rdf-56
Pattern 19;4;2;saref4ener.rdf-47;saref4ener.rdf-90;saref4lift.rdf-9;saref4lift.rdf-14
Pattern 20;3;1;saref4envi.rdf-3;saref4envi.rdf-7;saref4envi.rdf-12
Pattern 21;2;1;saref4envi.rdf-13;saref4envi.rdf-16
Pattern 22;3;1;saref4envi.rdf-21;saref4envi.rdf-23;saref4envi.rdf-36
Pattern 23;12;1;saref4grid.rdf-17;saref4grid.rdf-21;saref4grid.rdf-22;saref4grid.rdf-32;saref4grid.rdf-33;saref4grid.rdf-34;saref4grid.rdf-35;saref4grid.rdf-38;saref4grid.rdf-39;saref4grid.rdf-40;saref4grid.rdf-41;saref4grid.rdf-48
Pattern 24;2;1;saref4lift.rdf-1;saref4lift.rdf-8
Pattern 25;3;1;saref4lift.rdf-11;saref4lift.rdf-18;saref4lift.rdf-19
Pattern 26;4;1;saref4wear.rdf-2;saref4wear.rdf-3;saref4wear.rdf-5;saref4wear.rdf-9
